,alprostadil,amodiaquine,amuvatinib,apixaban,astemizole,avasimibe,azithromycin,ciclesonide,clemastine,clomifene,dapivirine,digoxin,dronedarone,fluspirilene,hexachlorophene,homoharringtonine,ivacaftor,ketoconazole,lonafarnib,loperamide,niclosamide,osimertinib,papaverine,penfluridol,perhexiline,promethazine,regorafenib,thioguanine,thioridazine,toremifene,ZK-93423
ELF1,0.837466672623625,0.9180828364889251,1.43611137695079,1.26464512855094,1.10874803995338,-0.38197491122165894,0.5346883485653711,-1.51358851571605,-0.0531857528059184,1.9591940229462501,3.35817924360075,3.30340793885719,1.38711114806155,2.64558607774193,1.14520968018129,1.43761885816587,-1.4635246437598002,0.576676763701244,-2.92705662592695,0.958319890825636,4.343140144657241,2.38594413467438,0.19368610279373602,0.9452429470967371,3.34649735243636,0.0194901972667234,-0.714270090926726,2.14667483294895,4.46491740203359,1.97426518704176,3.21473869236232
ELF3,-1.9004277852253202,-0.5582538336426539,1.0200456660084,0.5128122503088839,2.54504342753667,1.12681805920467,1.20755167994035,0.398726007892552,1.88408497899848,2.4461709232287903,3.97092580188905,-0.947809177564568,4.91259957863667,2.78062013445931,-0.28047754711336104,-0.0437158334260237,2.97377595146175,1.4080171106215,1.33668665347668,2.31455290745625,1.92503336034052,1.5756241248762302,0.789652260333097,1.44932172696049,2.66891118000541,-1.39948728262544,-2.0846771972786398,-0.44656128373445203,3.34742412742638,-1.25454451691936,0.434960129860055
ELF5,-0.682012760240728,0.313593968533458,-0.9684456945536078,1.85398433412662,0.30966632100754304,-0.38639554882756105,0.349838384021687,-0.21275785542522602,0.45256783681081103,0.314361211148378,2.2726262884991004,-0.07891449566904901,1.1695097110116102,1.3905793814290202,1.4687609745011698,0.0672729473609113,0.6363696394205699,1.2396455258776298,0.8617462938514531,0.24189864817879897,-0.164346626474917,-0.0568160397328089,-1.26614522150169,-0.621352901809749,0.459459348786787,-0.398620752866074,0.00106427925412137,0.45787694044791105,0.7849739925882091,0.8422154707719579,0.38667622476761104
ELK1,1.70797251626697,0.9275232092592279,0.96323722090197,-1.35492460137279,2.68177067338125,-0.49828150236392105,-3.1051521171532204,-0.0068146181583892,-0.387347137178913,1.3528090935638002,1.82555234386204,2.3499852582700003,0.39187960504824604,0.6044985644302671,0.40318205479082003,3.2467872551067902,-0.829474110602118,1.9666776572412301,-1.21210763746718,-0.337872131856885,4.04835268945136,1.2758923949511203,-0.700634467012867,3.0829269358958595,3.53934090297565,0.0817943149504421,-0.24634001604845301,1.5589669747098003,0.980044822400835,2.5755038565425603,2.9278345682103395
ELK4,-0.4184201185833549,-0.981366190360028,0.641243897331728,0.20206115779852105,1.3545387795689698,-0.7531617748232741,-0.789235694808847,-0.572183774098005,-1.0627377932270998,1.22259551882664,0.94316292696971,1.7289118307594902,-0.371347224094383,-0.8180991678475079,2.13629262665793,1.4612783399723601,0.34000823716219297,1.46027020210482,-0.542952864568804,-1.50436893195905,2.68242971530064,-0.492462285087009,-0.733458364576412,0.698093042539658,1.5673699439966202,-1.45655336398715,-0.0357413408785934,0.740411341766733,0.83262189636878,0.738970987971324,1.9748782893357
EOMES,1.00083266034258,2.4644452791552998,-0.15435800715876002,1.52902210828224,-1.40273430919541,-0.7935435475280559,1.06152378080125,-1.5904643940246002,1.24874935630845,-0.39881879375806606,1.45776911493238,-1.77813974914558,-1.41538700009507,1.11614005358256,-0.52086263676488,0.0353653579882865,-0.141109710469656,-0.79568003663397,-0.8994132276845451,1.0882181573210998,-0.745438796128232,0.0448653716112344,0.273571064945615,-0.229860329649683,0.6786854821723579,1.5663417157352502,1.01270168862398,-0.377032295024208,0.425518545147094,1.11875221866308,0.9155903224905021
EPAS1,-1.63768323804427,0.41616511889442104,0.320272505281941,0.5590816514643709,-0.13434681627426598,2.30156529159955,-2.0959433166623898,2.58918558176123,0.611686421519818,-0.148014709848893,2.5921705512363,0.9556669174425699,3.02728532867697,-0.629188379720801,0.27313889554224496,-0.575852158258469,-0.204736173532524,0.19845357675920003,3.16321464177252,0.603441137941519,1.78179504083802,0.6351000319219089,1.43364647901955,1.81075171223817,0.22257159410469698,-2.2014574940906604,-2.50903895801058,-0.8109002385420021,0.27496247337645197,-1.8446182368659398,1.75690783370482
ERG,3.4902831947760298,1.85563411568003,0.44354919865892,-0.39891338212848104,-0.807596266745417,0.451555039181187,0.210036804993168,0.253870728313568,0.7756105203332171,0.441985744477601,1.0322960514936,-1.00415463207437,0.234434946352332,0.6076047739845649,-0.10239192421924799,-1.08870371850788,2.2504730091788,-0.0310463796398567,-0.166973169722368,0.918953357939778,-0.125622951716381,-0.0887827003140696,0.20863117155367103,-0.245126846984039,0.5787443152321949,-0.506140116829599,-1.48934060330311,-2.6367689084570096,0.0607235503570786,0.54438180453165,0.9094782189969302
ESR1,-1.54439920281262,0.388498518194514,2.46338438989638,-0.0978525766318631,0.11693317556784699,0.9351637916579542,-1.8268566779637598,2.12162378185819,0.463551889306146,1.78461612680614,2.0653421705886696,2.43859178905458,2.93881364100361,2.11636051891052,0.8382625813626079,0.8445825040325259,3.6340565965603298,1.69771755400024,2.30875978417147,2.01850488836532,3.51419637969261,2.2659780170935298,1.2874905445113898,3.3480788256870198,4.09226644982874,-0.4631299363755129,-1.9221700142319798,0.41138582998514006,3.58283774186852,-1.5369932925882899,3.6323638478407
ESR2,-2.25434220344062,-0.463838819546838,0.7238215376959529,-1.18259532660054,2.16219449542431,2.0231954663780902,-2.2891117135278902,2.9980459132893698,2.01779083446735,-0.18564454588770396,0.41466664726265995,1.63437571247278,2.47071251165436,1.09807844520125,1.5621830882342902,1.45643383665472,3.77522391230856,-0.652856629222538,2.04607549100723,1.52657795021815,1.83293850216894,0.9461279077308199,0.0778996885271306,3.8830395494504,2.9600526038012798,-1.4987717412933899,-1.06963391744027,1.3696827907717202,2.26932216693119,-2.3669031189016603,-0.0217061757745842
ESRRA,-1.7143658798362902,0.0755561100613665,1.7771281248523403,1.3905639922150599,0.7707238103358259,0.44097100533635497,0.160479794064912,-0.9003989801017919,-0.0306974221567946,3.3087985095021404,2.7658210301520403,-0.689639024022099,1.76278473586401,1.3433093620372099,-0.19624050224266298,-0.92763256671645,0.782444655478962,1.6410611487669298,-0.984211267100594,0.288189419280365,2.34176201812488,0.7484536864573221,-0.327478780944372,-0.0625865445473621,2.34928966087058,0.483102604168796,0.46021088410161504,0.139781530188285,2.53751964723505,1.3586731499750102,1.7288457046968502
ETS1,0.921826244532805,2.3414527742076,2.7968855123244203,1.1501393667134199,-0.304328626572899,0.0013432716725419,-1.17398904831624,-0.24624769160847898,-0.380325385944536,2.6854140173962002,1.85989196271346,2.57671992694219,2.3984065604820297,2.6547329221238902,1.4293502927142399,1.7948845873594999,1.10900340956823,2.18959425148078,-0.508915977634411,1.21160491359145,3.29749456559515,1.3246307312573702,-0.71884852393965,2.31809461440716,2.41377933788786,1.85658981017737,-3.32626118364539,-0.0203649857634228,2.40610009682243,1.05624266746767,3.1394765292034705
ETS2,1.5534908443749198,1.52530601223054,2.22140834285641,2.01517471491662,0.277466815253339,-0.181922786763858,-3.33918468643381,1.3883672840412802,0.21362392872904398,0.1044288149272,1.1867319305118502,2.1124082248925,-0.651876983547359,-0.711618987811366,0.792360826302476,2.65413901893257,0.552116241472527,-0.9556571207300619,-0.626272980112647,-1.3037329926118202,2.84485126020485,-0.327464634547468,-0.255715736679751,2.48493348631873,2.37774667944123,-1.0827736914989698,-3.9012014004107303,0.9577120851926529,0.385283449353591,-0.227083552396537,1.12570950844965
ETV1,-0.157883784685736,-0.19382819936027698,0.27240625536821,2.86719543354529,1.0857783278205,0.192563529377825,-0.229842670235034,-2.13809688438456,-0.0370933300706786,1.65628889790243,1.94066976167573,2.04616321953373,1.42233254404056,0.570752744544604,1.67402079245917,2.50425222085742,0.936496465906395,1.82312931426307,0.259017812996551,0.407778803346758,3.39035510247479,1.0848567992824,-0.00387879110253469,1.26124813693304,2.83959730125293,-0.8133045821937909,-0.416935654071932,0.639497509955269,2.8616764253284503,1.54389221896079,0.379072089808351
ETV4,2.03460065201966,2.3518436151284905,1.29588327319926,2.26427733543513,-0.6085259409975989,1.99476680396415,1.05216579432088,0.545164075068182,1.9221235961072498,1.67131764491528,1.8009509061350302,3.1885160982660197,2.86711999800177,2.063261354672,0.713863025874518,1.3633076913278401,1.8583746154883,1.18615337895559,1.2044507693475601,2.50497555442379,2.29262304205385,1.2974896564657,0.8325033529888628,2.2205066694386097,2.9694383607272403,-0.0742585381772583,-2.62511479626138,1.04473560257842,2.12641421463108,0.335918650825114,1.03855945560466
FLI1,1.5132469342133101,2.28678991042871,3.3019210600827598,0.9327561230465551,1.46778015005551,0.177245123661004,-0.8709932810699351,2.00264022402989,3.14447926067976,2.56261785959236,-0.55741147525624,2.92223197451263,1.34236848215979,2.46459042491733,1.07876865659382,3.0396402343115896,2.94525033621335,0.871300869661932,-0.434157168237226,2.2813661339235,2.19371103262419,2.57289561234633,1.2802162619796102,3.43183371612571,3.07616384536002,0.855796274048215,2.52910838187123,-0.694476026067121,1.59341865547501,1.6695352097048302,0.683993490257208
FOS,2.43022057491036,3.12879480009875,2.17272835113572,0.805544014206917,0.379226756936459,2.28639315185812,-1.81248661340578,-0.20689159878341395,3.16153599331747,2.30746821586934,3.4707363878149198,2.96562042390969,2.43062587040463,2.9678624590740497,2.46223340626911,1.4725956544018501,1.7330798226370299,0.898946571937158,0.805096201906806,2.96967211340764,4.19967438338317,3.36591100172294,0.9175025852132979,3.6193288131931602,4.183411432820019,-2.4474684728314102,-2.49488373480504,3.00151118753635,4.4665896510637495,1.54129505743597,3.3833242113325297
FOSL1,1.23298020890139,0.834288335447519,-0.35758817512719,1.3386139683534,0.34558580639166303,-0.0887594028014451,-0.6811522031218571,-1.6702111367642298,-0.48214156177017203,0.817084160188857,1.93615428457594,1.04301599730577,0.23312997106687602,-0.28014467895265,0.5574082544201769,-0.0818856147291968,1.77317831903072,2.0610631973197497,-0.41562492187398997,-0.9037861511339841,1.1052443895928998,-0.28162919646555895,-0.6345302570071241,1.15407118640047,0.125447300923818,-0.8568235147669581,-2.25222394567861,0.179188098924723,0.6408959475095239,1.03114198963566,0.6281352369102379
FOSL2,0.945842917171973,1.12241897461882,0.17855457964429897,0.43185091926540503,-0.42893699893858594,-0.6612087134219301,-2.4440673296805002,-1.56498031261103,-1.9426986110775801,0.00114065082776239,0.576622795650343,1.6478628599303502,-0.879360486986573,-0.8279633908343349,-0.19153653994210698,1.6166867495796102,0.6398026512669039,1.6915147116375802,-1.8410509962468,-1.98667008293482,0.6698684159027161,-0.7275816609484151,-0.7449931524372428,0.140328352577581,0.232362397914046,0.315839453709857,-2.60019680596894,0.315686739570233,-1.1860524226198799,0.991780934130865,1.1547680578639798
FOXA1,1.82056519671079,1.8912013081302101,3.18482035694296,2.14176274662003,0.797797517032138,-0.034272978204413,1.39848901591464,-1.4146214774489798,-0.746205212095298,2.5436203551552596,-0.626551260583023,-2.1339593612186296,-0.6273686400972,0.656868247268046,-0.378178344411918,-1.08881324797435,0.132340478779275,2.3869242361003797,0.9435405118965531,1.04726133667752,0.5831722150331079,0.156012137678854,-0.23166514331916,0.268708539383326,2.03401815997307,1.4716445448302,0.246282715612533,1.3415829010451998,2.36246848043328,2.4136393898337,1.71779264094927
FOXA2,-2.02076998219061,-0.584213317374751,1.00883101446383,-0.141313717652523,0.216147752600223,1.0932995151848701,-1.6092900417159701,-0.17702739140095103,1.71246934349066,1.7688080402108202,1.23565007041145,1.4930858346153402,1.33553323287758,2.9157428549516404,-1.39350055207047,0.846145053426835,1.70712532908597,-0.4525152230850471,1.54521114186504,1.9710404992683102,-0.398113804945184,0.590359087560395,0.0238937690428482,0.996511205908475,0.333707912273709,0.13605851099458,-0.637730967631169,-0.760499366571236,0.489087117300469,-0.5282012464614799,-1.3694083350301298
FOXJ2,-0.125250271224522,0.31805632564307,-0.8253011963661371,-1.01606017552036,0.8604009427757541,1.7437098221171798,-0.25015027448023497,1.28207834157994,1.1669263918386799,2.4626754174889602,-1.1438415410571798,2.70109248369594,1.3603981170364,1.20986461740847,1.13256570637982,2.4682377522860097,0.880420729261433,0.181923299368907,1.42823318361462,2.49567589869633,2.3070670949147796,2.4297882985987203,1.92841261484675,2.6419791328419397,3.2920977751908396,-2.2512702050534,0.485136855350715,-0.6387725905494879,1.7797647153609801,-1.0964304794991402,0.888338049982353
FOXK2,0.245742637925983,0.628289792251281,0.62559374786456,0.94517602958112,2.31209878785337,-1.2391260583106398,-0.112183441338547,-1.9591237329945401,0.177219461654701,2.09495051823124,2.2548227489618102,2.55076095864983,2.5071197636846803,1.60319850552547,1.50424837037338,2.90476259638919,-0.48567440724304,1.2451027551826899,-2.71905631893439,0.597075529651742,3.9411948763503903,2.51961274944773,-0.404000206330683,0.7473496623547299,3.9755666337856,1.52446825025236,0.408065481959341,1.31518602076206,3.7568690269727405,2.6110237864181403,1.0172028443799201
FOXL2,2.4144298315441404,2.25576894433568,-0.6685804136590799,0.0119316868013368,0.309380620053493,0.8803606091344058,-1.52579584331031,1.1337491017506398,-0.157457950399324,2.7806104428233795,2.07617009344667,5.943596692184101,1.9796983026860202,0.10975174153026199,4.05818391167264,5.9546105395134905,2.11602473657671,1.36883576478118,0.47755670931617794,0.872265853376108,5.92571796958575,2.96233170777854,-1.7115306168467501,5.9437169903318,7.00228350809158,-0.460224463289019,-1.3206613531189901,0.136856257196732,2.9304042431064703,2.8043082820673297,3.2992468295816
FOXM1,1.53381907561153,-1.11084622551422,-1.7370255579363798,-0.44721558675530704,-0.9394289582735291,-1.90921527877679,1.08096575406571,-2.7700950008904903,-1.18023841505593,-2.4606247485424704,0.7371703985235809,0.00929438361748115,-2.54590010484042,-3.3447389725670997,-4.11855613634508,-2.53895372898957,-4.28523730570697,-0.437111181526257,-0.920044200271813,-1.7112168680432502,-2.74324757378109,-3.97070668109185,-2.68692945710006,-2.73202077230225,-3.0529801258181,1.18033653434976,-2.9943916443241503,-1.5439604076063898,-2.8786499098354197,0.47542051000446506,-0.978868685240801
FOXO1,0.25609291644226895,1.31737830081406,2.15103015003216,-1.6201615549594297,2.45859642870525,1.29111314434942,-3.0041852450952,1.65445456427445,1.60487220003836,3.3860671237929396,1.48948663221282,0.16273542554410997,1.63249820299454,0.7255412755929109,2.9851294400713098,-0.6588474881865071,-0.75023092822181,2.9717407407356804,0.9574449412991491,0.7133607113197491,4.018301689562191,2.2808362367892503,0.33415434965679,1.9827789115436398,3.8214496013919597,-0.563849936271449,3.32957205826541,1.63844454709887,3.9953633055118,2.1483675833688602,3.2951967285419905
FOXO3,-0.462154062973988,0.0226989538452537,-1.09767705329654,-0.345605101800518,2.84198704444004,-0.267211663382247,-3.20101341724073,3.41731266835661,1.38852687975491,4.3173344981375,-0.642583852286812,1.53238918787899,1.77627946235914,1.8231696651545501,2.26667060783268,1.34396399785386,-0.0368079125543506,1.8139826818773501,2.26169815991619,2.06293602701761,4.47142849202651,3.7640134586649197,0.28820021092178305,3.18207968673409,5.44146310706254,-1.9887979732798702,0.653390655897306,-0.194738364641952,4.03374576024733,1.29165033463103,1.8292012512146598
FOXO4,0.6317051757807249,0.42250227127488105,1.34284527629156,-0.5417101461769629,2.24840962700463,0.224670089633293,-3.3653191140019194,1.6885552986122598,-0.33432365350666304,1.06093770873171,1.43364097600704,0.7660441082505841,1.15998606161754,-0.6919245476405661,3.19166653273547,0.825518379613927,0.33772371335160195,2.71822710327291,1.3191929157051399,0.5148490631043471,3.56861865826614,1.70821303516573,-0.638124365959104,2.5675738012953397,3.6879464133881896,-1.3879915140297,3.02545980486975,2.13571844055947,2.14443997341977,1.1073629430143401,3.5295849255605902
FOXP1,-1.7981022908948898,-1.3629031931804099,-1.02202786379731,-3.0302539518788,-2.0533284643683203,-1.1093573677781299,-2.9203448123170603,4.1972651291162,-1.78265486237053,-1.82457093852903,-4.13126977543172,-1.60640846067845,-1.4861456188155202,-1.9223755414021,-0.92324776854956,-2.2391755544511898,0.620482075646146,-1.56342591902628,1.82554595116317,-2.43577969939475,-3.72156689421684,-1.4500423670657803,-0.310848581714257,0.286441168403544,-3.9732328712271805,-0.365807290074623,-0.4661487722519129,1.2393752795733701,-4.78118756697306,-1.7567718770141298,-3.73574908126895
FOXP2,0.7780170790013871,0.31542254804197,1.91735172620838,-0.0392626826103186,-2.7467091846361695,-1.7391878595019201,-0.7222238698113599,0.9255625095576271,-1.23967478857192,-1.7341475997003701,-0.800590528544458,0.0369516363222191,-2.34934374931009,-2.25053688423558,-1.1313267824067,0.584375160123776,0.20454040808742702,-1.2602801572187499,-1.2004280446855902,-1.56538172798933,-1.96546118287321,-2.28903863133654,-0.7850367701550709,-0.290060883756953,-1.6621065844326801,1.9065793634962902,-0.0102768895539814,-0.41886553927317893,-1.94706855333186,-0.421494760038716,-1.3385166693913502
GABPA,0.624163854343896,0.5937818453240621,1.2619851592074298,2.27195882420058,2.1094690300051697,-0.236790033659757,2.92364295472647,-2.78411787042257,-0.642091699715265,0.722807126866073,1.30238213235671,-0.327379753440063,-0.534679277230411,0.206622704026739,-0.134819431374513,1.32003814190977,-0.6760695914631509,0.0569985712027554,-0.773744383565323,0.424042949154025,1.62491423015501,-0.0834966130494101,-0.4323851810682629,-1.53259915866476,1.46113539538417,-0.15825991296551098,0.5696222292305461,0.28913577990899203,1.19791598984495,2.0232283065637,0.16578548478022698
GATA1,0.7562707715924971,1.5002539235132097,1.9663447033553099,1.17327090133665,0.852736628616293,1.87530535429968,-0.17158317683200597,2.8975951878646202,1.98141583034147,2.05508355904793,0.5967262016167181,-1.08157232426874,1.32300057674582,2.1805158923272403,0.773048186147846,-0.116730404964212,0.603423688219494,-0.5558668562706229,1.52742146482781,3.06979683044654,0.0460766295620764,2.6211875655673302,1.00721215589598,2.0573160217215998,0.9473384951661371,-0.0935573143469157,1.15599638672561,-0.8296276032976809,0.9977197867933529,0.5095935431133161,0.0324160288414451
GATA2,0.549614110956728,1.51921157298713,-0.36596619628360494,0.27241603413888,1.9670594996182298,0.17755485395158102,-0.23009229569923104,1.81331396207384,0.795984377197133,0.8416736181893609,0.10201946548274,1.76259937123846,1.32974308602748,2.14626069926423,1.83684703208335,0.890040417668114,1.9103218813776397,0.197707904015917,1.3140609546451598,1.88646796520217,0.5183283214622371,0.977037594262255,1.40209880348457,1.17176267035454,1.50434372116902,-0.890436894993487,-3.0730276803356302,1.7862151004332,0.577456385811445,-0.48848447321924,-0.234135410083225
GATA3,0.19501216327635001,1.32435782078236,1.5818644122312298,0.73473677525659,1.5623905231961297,2.0731273303240902,1.13155905266165,0.43414029492235495,2.16126677698841,2.5487813518463196,3.7176754529958598,1.9766861171104602,2.71924480962741,2.62206132159356,1.58417193745328,1.03850592399202,3.6491357741726898,0.660076606551489,0.6671285470891121,2.3846188456343596,2.82328399396465,2.7828384862558697,1.20807473888521,2.15549483649732,3.22674933095105,-0.0301676498907022,-0.607991374253109,0.0593436394046941,3.34864993991117,0.799555205230407,2.00103761148647
GATA4,0.496436013474644,1.07074970100584,1.5492446343633,0.419981799135855,-0.45974753488277703,0.761858208181122,-0.108459005064723,0.8862297470811852,0.594990274107797,-0.213170259356206,0.0221069998402399,0.908557090074573,0.0938583831292803,1.4302708671922701,2.37566650712424,0.570624922629547,1.4888955146849798,1.9967213640853603,1.08454749147704,1.4402934091033401,1.09164721046237,-1.54041401787911,1.65647058709635,0.370938623165278,1.4653864204923401,0.7292291485844499,-1.00721648864997,0.581525525737972,0.7896119074651671,0.223526979857358,2.86097419369532
GATA6,0.45781501327272794,-0.0232457566940107,2.13879718783075,3.43087477832995,0.506177460061944,1.29360830787418,3.4504417362349504,-0.9357572462612621,0.882423848906331,2.20886484744608,2.75627115079389,-0.31087537912819,2.0498332384025497,1.13125708508718,-0.3522646613931721,-0.0916958639990955,1.18102033759927,2.43171072047575,0.900638722192852,1.74559336099368,1.55348297034537,1.5753325522976598,0.846249231689758,-0.325334814717386,1.56405206472197,1.1890556669545602,1.60081605038171,-1.490539259328,3.06046989791839,2.39381939941968,1.4158485398093101
GATAD1,-0.0249521278541128,1.23983347477472,-2.18082025884971,-1.6913525012580402,1.6063039290435401,1.06133787748589,1.8876827768295101,-1.7963586981426698,-0.295248991467781,0.744470065978152,1.48981425968448,0.477955932690724,-1.50840104875363,-1.98238257077218,1.37119572913032,2.47871941587083,-1.21595295504981,0.9930653332785321,1.02944834469292,-0.7535756847173349,2.21626252181885,0.842677054049677,0.274644027011518,-0.21846775660212397,1.3771332411061799,-0.48503293936811603,1.3336182568636599,2.25439243844799,0.9389328503964641,0.7759198234255129,1.2017964826181298
GFI1B,-0.259217350135406,-0.7560487963507541,-1.49195199807082,-0.253664250556297,0.00958539598822483,-1.7338112675517903,1.78996976632193,-2.8250814570605405,-1.9574993643036598,-0.17134600541136402,0.326548980509643,-0.440430810901527,0.919428446848817,0.40560063655307205,-0.267491428108307,-0.230277462873686,-1.5930500475884801,0.973281233841258,-2.2577766006783198,0.0435085091905046,1.76146993028314,0.61147534308232,-0.569315883824683,-1.1654323187994098,0.8837068362088171,0.17411592877078,-0.590061896101068,-2.29269558939576,1.0116991567562101,0.7447457261003659,1.7365730378226798
GLI2,-1.34366296667962,0.227796628685523,-0.968338195665265,0.646176853533043,-0.888650389557035,-0.251618957995089,-0.50327265266882,-2.6735515304379196,-0.927544914422206,-1.33324767592543,0.19863263404018902,0.5744718083720121,-0.0122383136832511,1.00197336026819,-0.534177577384963,0.0945658114772024,1.73938512319124,-1.2473424517016298,0.0644495979237072,-0.117545303735946,-0.652823628326719,-1.20801782378774,0.128296383846736,-0.10862478149383699,-0.790273999612515,0.371250777237546,-1.5883110159615001,-0.585270970860985,-0.8047047289925459,-0.44882815954049393,-1.40842139029288
GRHL2,-1.5752714238151202,0.403391944174063,1.58061920483917,-1.34599464017175,2.4922776874681802,0.36372696474023497,-0.18188765725614398,1.64414648417314,2.1457670791157497,3.03186995176655,2.49143762409723,-1.3749539881314599,2.16416165222473,2.9549974608887006,-0.0819490174184423,-0.56388197859557,1.15400914693349,1.87265344651067,0.333700597442178,1.85037054326494,1.7861371207698202,1.2667497286463,0.596604183446798,0.240025416597828,1.6612634236768,-1.09739610245432,0.0314106357723203,-1.16112641193869,3.7135105280123697,0.28858567926082895,0.171604223215819
HBP1,-1.17518955545937,-0.0598214208579977,0.343632952714153,-0.6337856271370289,-1.2632482748833402,1.90860000925453,-0.21337727466390397,1.8777981057713797,-0.640548683179853,-2.0122146534962,0.16099601363831303,-2.53354513502632,-0.9216784756353671,-2.8636106451259704,-0.980863225337082,-3.31180524994859,1.27661992770853,-1.5043508640308,1.75259806963568,-1.23888792115521,-3.55528528005417,-2.70887192355229,1.5862940405966597,-0.952792724428187,-3.48899330992348,1.45774891944852,-2.11663035716724,-2.8908684635922497,-3.13415633392132,-2.2838758197443902,-2.1711851153716
HHEX,-1.66727184712158,0.0879377392308867,1.66593846693634,-0.14705132308355498,0.903901158688854,0.8527662843382199,1.4453432845391003,-0.0483011774981174,-0.239914237212387,0.128446837833455,-0.6544396057453421,1.13187452831628,0.31331860206654,0.8377141235971509,0.32372830780326595,1.34155481589234,-1.11280237900469,1.22949132270689,0.5252582884681261,0.433261751210536,0.289806745496335,-0.16467682884548002,-0.17957340727075302,-0.29596376957248,-0.296400068127969,0.425748652085744,0.7580208017584219,0.0102454269014026,-0.18569450655938602,0.070532895747173,1.8472534161226002
HIF1A,2.08261861257569,1.9358929685933701,1.69917275439978,0.0806824553496298,0.581086118633785,-0.9641631626325992,-3.40360314085357,0.838836711278495,0.0456857824808411,1.13805593020985,2.1503708493682097,1.01411103625693,1.59697355824195,-1.6374070179354099,0.6592237621009871,-1.06285633314894,-2.3379549151149503,3.6497445068689305,-0.805936358688531,-0.8359158807767131,2.84899251627506,2.3810162168277,-2.41884978573986,2.67086110915665,2.30829052768037,-1.29101878295303,-2.6416154592248797,-2.13212804344779,3.24945891955171,2.87439680825207,4.52987232151681
HINFP,0.15959940287325197,-0.190678730096282,0.7710338163474358,1.2802504686023701,-0.698426111747915,-2.2665563311353902,-0.629154475319607,-1.02131699069674,-0.986127778450979,-0.21287299420443104,0.548804441019687,-0.468501129864776,-0.9977285738817321,-0.5868317035581689,-0.47980184498801204,-0.8567535245522959,-0.418222027864685,1.1594825062401999,-0.89426774075187,-1.9627600730006,-0.499564595518118,-1.0829205902477699,-2.1053816582818,-1.24220187892048,-1.34989886630236,2.12033163088592,0.48003191673684603,0.818479949272251,-1.31215479501941,1.3187908446183898,0.571398195063713
HMBOX1,0.23696500372682003,-1.1720911901253401,1.3280352804375701,0.234140580652466,1.1625327482929801,-0.49853395251473204,-2.46941068146908,2.0551205335976896,0.19597746505189803,0.130213457913056,-0.9972424326383841,-2.06507781051205,-0.8525397002361909,-1.39732777456184,-2.08429911351195,-2.60470775817918,0.31707089782939396,-0.568284180691814,0.19782764054392601,-0.179846240400685,-2.26996891382565,-2.34328900777054,-0.509410941446645,-0.344320848479411,-2.7611812598682897,0.800686735597004,-0.121647685383405,-0.663189305774854,-2.4198855548971703,-0.900747585443027,-3.2157070433766
HNF1B,1.00856483016258,0.9362968160959351,0.275962939512549,2.06983224664681,2.35530276685856,0.389090173284065,-0.218943417925231,0.6721788196609061,-0.17806974697634198,0.563218166798092,1.60643048576474,-0.871695774443449,-0.35887391547316105,0.18798345742844197,1.80560918170599,-0.425792875829416,0.9081760267299391,0.503731661763798,1.05109834926412,0.28535766880937297,1.1685518743865202,1.02657874024064,-0.201713330311483,0.19154870996292603,1.27686506974993,-0.258055637926437,-0.23429212074146102,-0.325052259058912,1.34469252714673,1.19825538145955,0.6381342136919399
HNF4A,1.59889286025881,2.7367186992398302,0.113653610731525,-1.54450623151193,2.22470830865888,0.0283045256801204,0.8285877621538459,2.34604154207885,0.908094820974465,3.84902730619035,-1.4028521188979297,0.48360735295214297,2.14144453145855,4.3807258469253,0.535915588134439,-0.6809680825323,2.46367717371228,2.7028943701344597,0.192639898770651,4.01658179077754,1.99688341585675,2.91616614889267,0.300347482228487,1.91891739539056,2.79814092654988,-1.30535571571031,-1.8053199009469598,0.15199255721473498,2.28483385048267,1.28944856054814,-0.46560747687199505
HNF4G,2.95468593459083,2.69922887292895,2.09307632096983,2.28453822299356,0.244385336658974,0.429199139842365,0.611116445521678,-0.261521544059695,-0.25887686489471107,2.51902134345467,3.42098159597256,-2.09375521530826,0.926862053732107,2.12376264907586,0.16583265981154,-1.1811498286733,1.48498356123036,2.12449724007859,-0.321038761953808,0.595235892904352,0.864676766811866,0.253553289539846,-0.31954796189698,-0.906439487249022,0.531161363075469,2.0447573242141397,1.79525819448426,-1.6118600137353798,2.6645560598422997,2.9721903738684397,2.0566854692438103
HOXA9,1.1726237537409399,1.92078358102412,1.28270495594907,1.7415536160907799,-0.26126127767638396,0.4093606992198,0.32429395160334995,-1.4477165180379599,-0.669511055440264,1.1349971209783702,1.27554493355653,0.4654554621393979,0.806646716079662,1.70333390426824,-1.05275607798931,1.4999915409816,0.0153877560929842,0.195454851548698,-0.35640918872240707,1.47130829664864,1.18997336463732,0.7262006485305791,0.24881344611914602,-0.149297737488396,2.3809217776234304,0.856438677644327,0.7524503614463008,-0.8474590454156309,1.35029973133223,1.8721649713843997,1.32936326178216
